accommodates,bathrooms,bedrooms,latitude,longitude,room_type,review_scores_rating,minimum_nights,maximum_nights,availability_365,number_of_reviews,host_listings_count,host_response_rate,property_type,neighbourhood,cleanliness_rating,communication_rating,value_rating,cancellation_policy,instant_bookable,host_is_superhost,bathrooms_text,review_scores_accuracy,review_scores_cleanliness,price
1,1.97,1,40.69592,-74.01426,Entire home/apt,85,8,26,363,2,10,85.8,Apartment,Staten Island,8.8,9.4,9.5,strict,1,1,2.0 baths,10.0,8.8,205.84
1,1.77,3,40.69909,-73.99351,Entire home/apt,67,5,10,342,49,10,92.5,Condo,Brooklyn,7.3,8.1,8.7,strict,1,1,1.8 shared bath,9.7,8.2,241.95
1,2.05,2,40.68685,-73.99128,Entire home/apt,65,2,29,218,2,1,87.4,Apartment,Brooklyn,7.6,8.8,8.5,moderate,0,0,2.0 shared bath,8.9,9.4,225.99
2,2.35,1,40.67551,-74.01331,Private room,68,5,24,275,3,8,98.1,Apartment,Brooklyn,7.5,8.6,7.3,moderate,1,0,2.4 shared bath,9.3,9.8,237.22
5,2.45,2,40.69034,-74.0202,Entire home/apt,80,10,17,274,4,5,72.8,Condo,Queens,7.7,9.3,7.8,strict,0,0,2.5 bath,8.3,7.1,300.0
3,1.71,3,40.68646,-73.97367,Entire home/apt,98,2,15,225,7,6,93.1,Apartment,Queens,9.7,7.1,7.7,moderate,1,0,1.7 shared bath,7.8,7.9,300.0
4,2.14,3,40.69043,-73.99942,Entire home/apt,63,3,11,331,38,1,90.3,Apartment,Manhattan,7.3,8.1,8.6,strict,1,1,2.1 baths,8.4,8.7,300.0
1,2.82,3,40.69717,-73.99858,Entire home/apt,51,4,10,328,48,9,77.0,Apartment,Brooklyn,8.1,7.4,9.0,moderate,1,1,2.8 bath,9.2,9.6,250.97
5,2.95,1,40.71522,-74.01792,Entire home/apt,73,5,22,208,32,10,74.0,Apartment,Manhattan,7.6,8.9,7.9,moderate,0,1,3.0 baths,8.5,9.6,300.0
1,1.45,2,40.69401,-74.00253,Private room,97,7,26,350,1,7,93.1,House,Manhattan,7.7,9.5,7.9,flexible,1,1,1.4 shared bath,8.2,7.2,231.71
1,1.39,1,40.6947,-74.01055,Private room,55,2,26,217,8,4,87.7,Apartment,Staten Island,8.8,8.0,8.6,flexible,1,0,1.4 bath,9.8,9.8,149.57
1,2.35,3,40.69895,-74.00891,Private room,88,8,16,311,22,9,97.8,Apartment,Queens,9.2,9.6,7.8,flexible,1,0,2.4 baths,8.0,9.3,240.53
1,1.83,3,40.70662,-74.01443,Entire home/apt,71,4,18,213,30,5,99.9,Apartment,Bronx,9.5,7.1,8.1,flexible,1,1,1.8 shared bath,8.1,9.3,222.3
1,1.05,1,40.70561,-73.9829,Entire home/apt,90,9,15,302,6,3,70.4,Condo,Brooklyn,8.2,7.2,9.9,flexible,1,1,1.1 shared bath,7.8,7.1,206.8
4,1.69,2,40.68081,-74.01067,Shared room,92,9,15,260,12,7,94.0,Apartment,Manhattan,8.1,7.1,8.8,moderate,1,0,1.7 baths,9.0,9.6,300.0
5,2.61,3,40.68955,-73.98719,Private room,99,6,11,289,29,5,89.5,Apartment,Manhattan,8.5,8.5,9.2,flexible,0,0,2.6 baths,8.5,9.2,300.0
1,2.59,2,40.71108,-74.01837,Entire home/apt,94,8,19,209,15,4,91.7,Apartment,Manhattan,9.6,8.3,8.8,flexible,1,0,2.6 shared bath,9.8,9.7,278.68
1,1.99,3,40.69479,-73.97911,Entire home/apt,50,3,19,205,23,7,86.5,Apartment,Brooklyn,9.1,9.0,8.4,flexible,1,0,2.0 baths,9.2,9.0,249.86
1,1.95,1,40.70963,-73.99771,Entire home/apt,53,9,18,205,30,5,89.8,Apartment,Manhattan,7.9,9.4,9.3,flexible,0,0,1.9 shared bath,8.8,8.1,225.56
1,2.16,3,40.70717,-73.99011,Entire home/apt,97,2,24,289,33,6,86.7,House,Manhattan,8.3,9.2,8.6,flexible,1,1,2.2 shared bath,9.4,9.1,295.21
2,1.44,1,40.67757,-74.02539,Private room,98,9,28,350,26,10,92.9,Condo,Bronx,7.6,9.4,9.1,flexible,1,1,1.4 baths,9.1,7.2,208.99
2,2.05,1,40.68344,-73.99055,Shared room,63,9,24,323,6,8,71.0,House,Brooklyn,9.7,9.1,9.3,flexible,0,1,2.0 shared bath,8.0,9.6,229.42
3,1.02,1,40.69667,-73.96726,Entire home/apt,91,9,20,334,37,10,96.8,Apartment,Manhattan,9.0,9.7,7.3,flexible,1,1,1.0 shared bath,7.4,8.6,271.85
1,1.95,3,40.70401,-73.99751,Private room,73,6,27,254,13,1,96.9,Apartment,Brooklyn,7.3,7.1,8.8,strict,1,1,1.9 bath,7.9,9.5,207.76
3,1.67,2,40.69733,-73.96172,Entire home/apt,59,4,22,284,33,4,80.6,Apartment,Manhattan,9.9,8.9,7.1,flexible,0,0,1.7 bath,7.1,8.7,300.0
4,2.35,2,40.69805,-74.02709,Private room,89,8,12,328,1,3,77.6,Apartment,Queens,7.8,9.7,7.4,flexible,1,0,2.4 shared bath,9.2,7.0,300.0
3,2.28,3,40.70035,-74.01458,Entire home/apt,90,1,16,317,3,6,73.6,House,Bronx,8.4,7.9,7.4,moderate,1,1,2.3 shared bath,8.8,7.6,300.0
5,1.76,1,40.69899,-73.99371,Entire home/apt,89,2,22,347,45,6,84.9,Apartment,Manhattan,9.4,9.4,8.6,flexible,0,1,1.8 baths,9.6,9.5,300.0
2,1.01,2,40.69967,-74.01456,Entire home/apt,78,4,30,264,48,10,89.7,House,Brooklyn,7.6,9.3,7.1,strict,0,1,1.0 shared bath,9.0,7.9,232.28
2,1.5,2,40.67629,-73.96767,Private room,88,8,12,343,50,3,87.4,Apartment,Brooklyn,8.9,8.0,8.3,flexible,1,0,1.5 baths,8.9,9.8,241.59
1,2.27,3,40.69688,-74.01603,Private room,81,7,18,248,4,2,74.4,Apartment,Bronx,9.3,7.4,8.8,flexible,0,0,2.3 baths,10.0,9.3,226.63
1,1.14,1,40.69679,-73.98883,Private room,75,8,14,210,34,9,81.3,House,Manhattan,9.6,7.7,7.2,strict,1,0,1.1 bath,7.8,8.3,188.52
4,1.22,2,40.68932,-74.01054,Private room,88,1,26,266,26,7,94.0,House,Queens,7.6,7.1,8.0,flexible,1,1,1.2 bath,8.5,7.9,273.77
4,2.29,3,40.69234,-74.02945,Entire home/apt,73,6,26,201,24,6,71.6,House,Queens,7.6,7.3,8.3,flexible,0,1,2.3 shared bath,7.7,8.9,300.0
5,2.51,3,40.68332,-74.00221,Private room,69,9,26,292,8,6,75.0,Apartment,Queens,9.9,7.8,8.6,flexible,1,0,2.5 bath,9.7,8.8,300.0
1,1.64,1,40.70386,-74.00527,Entire home/apt,51,8,14,299,16,9,89.3,Apartment,Brooklyn,8.5,9.4,7.9,moderate,0,1,1.6 bath,8.3,9.3,202.01
1,1.98,3,40.68847,-73.99402,Private room,98,7,26,231,6,1,70.3,Apartment,Brooklyn,8.2,7.1,9.1,moderate,0,0,2.0 bath,8.6,8.1,223.8
4,2.89,1,40.69879,-73.98739,Private room,96,7,16,329,45,4,80.6,Condo,Manhattan,7.6,7.7,9.5,strict,0,1,2.9 shared bath,7.7,8.4,300.0
4,2.89,2,40.69509,-74.01096,Entire home/apt,60,5,21,267,37,1,98.7,Condo,Bronx,9.3,9.1,9.7,strict,0,1,2.9 baths,7.6,8.5,300.0
4,1.62,3,40.69815,-73.98712,Entire home/apt,87,2,18,294,48,8,81.3,Condo,Bronx,8.7,7.4,8.1,strict,1,0,1.6 baths,8.9,7.1,300.0
2,2.62,2,40.7091,-73.99934,Entire home/apt,79,10,28,334,7,2,96.8,House,Brooklyn,8.9,10.0,9.2,moderate,1,0,2.6 shared bath,8.7,8.1,300.0
3,2.19,1,40.69267,-74.01274,Entire home/apt,91,8,25,239,6,1,82.6,Apartment,Staten Island,9.7,9.8,7.4,flexible,1,0,2.2 shared bath,9.9,9.5,300.0
3,2.95,1,40.699,-74.01039,Entire home/apt,59,9,11,214,22,1,87.1,Condo,Manhattan,7.1,7.4,7.2,flexible,1,0,3.0 shared bath,9.0,7.1,300.0
1,1.96,1,40.70638,-73.99965,Entire home/apt,92,5,24,358,10,10,85.6,Apartment,Bronx,8.5,9.8,7.5,strict,1,1,2.0 baths,8.2,8.5,205.41
2,2.55,3,40.70154,-73.99329,Entire home/apt,66,5,18,318,35,8,83.4,Apartment,Bronx,9.3,7.7,9.7,strict,1,0,2.5 bath,7.3,9.2,287.29
4,2.54,3,40.69206,-74.00181,Private room,89,2,22,250,13,7,93.4,House,Bronx,8.5,8.6,7.0,moderate,1,1,2.5 baths,9.6,9.4,300.0
1,1.99,3,40.6845,-74.00354,Entire home/apt,74,8,15,263,38,8,90.4,Apartment,Queens,8.9,9.6,7.6,strict,1,0,2.0 baths,9.5,7.1,249.35
2,2.59,2,40.69163,-74.01167,Entire home/apt,83,8,24,345,45,1,84.6,House,Brooklyn,9.9,7.4,7.8,strict,1,1,2.6 shared bath,9.9,7.5,299.01
5,1.52,2,40.70181,-73.99908,Entire home/apt,78,7,18,319,18,6,92.1,Apartment,Bronx,7.4,9.7,7.5,moderate,0,1,1.5 shared bath,9.3,8.1,300.0
2,1.24,3,40.69954,-73.99661,Private room,53,9,12,202,49,7,97.8,House,Queens,8.2,7.2,7.2,flexible,1,0,1.2 shared bath,9.4,9.8,228.34
1,1.85,2,40.70638,-73.971,Private room,56,3,14,234,24,5,74.8,House,Staten Island,8.3,8.6,9.4,moderate,0,0,1.9 baths,9.4,7.6,187.41
3,2.89,1,40.69668,-74.0145,Shared room,97,9,20,325,33,6,82.4,House,Bronx,7.8,8.6,8.7,moderate,1,1,2.9 bath,9.3,9.6,290.78
4,2.0,3,40.69225,-73.98079,Entire home/apt,67,6,15,321,45,7,78.5,Condo,Brooklyn,7.6,7.1,7.1,moderate,1,0,2.0 bath,9.2,8.6,300.0
5,2.27,1,40.68515,-73.98905,Entire home/apt,90,3,11,310,26,10,98.7,Apartment,Manhattan,8.4,9.7,7.3,flexible,0,1,2.3 baths,8.2,8.1,300.0
2,2.25,1,40.68788,-74.00205,Private room,68,5,16,208,16,2,96.4,House,Manhattan,7.8,9.2,7.7,moderate,1,0,2.2 shared bath,8.5,8.1,257.91
1,1.27,1,40.68952,-73.97178,Entire home/apt,63,1,21,337,2,8,91.3,Apartment,Bronx,9.2,7.4,7.8,flexible,1,0,1.3 bath,7.2,9.9,195.03
1,1.78,2,40.7131,-74.0017,Private room,71,8,24,350,1,4,95.3,Apartment,Queens,8.3,7.9,9.3,strict,0,1,1.8 bath,9.7,9.8,172.87
4,2.41,1,40.68818,-73.99622,Entire home/apt,52,9,27,259,20,3,78.3,Apartment,Staten Island,9.5,8.9,10.0,flexible,1,1,2.4 shared bath,7.7,9.8,300.0
1,2.94,2,40.6883,-74.00567,Private room,76,7,24,271,14,8,91.0,Condo,Bronx,8.6,8.6,7.4,strict,1,1,2.9 bath,9.7,7.7,213.28
1,1.34,1,40.69288,-73.99007,Private room,100,5,15,207,47,3,83.7,Apartment,Staten Island,9.4,8.4,9.5,strict,1,0,1.3 baths,7.9,9.3,171.81
4,1.82,3,40.71032,-74.00006,Entire home/apt,70,3,17,277,40,4,88.3,House,Queens,10.0,7.2,8.6,strict,1,1,1.8 shared bath,7.7,9.8,300.0
5,1.19,1,40.70472,-74.01359,Entire home/apt,97,10,23,211,14,4,74.3,Condo,Manhattan,8.5,9.9,8.5,moderate,0,1,1.2 shared bath,9.8,9.3,300.0
3,1.48,1,40.69744,-73.99407,Entire home/apt,84,9,12,289,1,5,94.6,Condo,Brooklyn,9.6,7.9,7.2,moderate,1,0,1.5 shared bath,7.4,9.0,279.44
3,1.75,3,40.68418,-73.97621,Private room,96,4,26,363,2,8,79.0,Apartment,Manhattan,8.9,9.9,7.1,moderate,1,1,1.8 baths,8.0,9.0,300.0
2,2.08,2,40.69868,-74.00913,Entire home/apt,70,2,15,333,48,2,72.7,House,Queens,9.2,8.9,7.1,flexible,1,0,2.1 bath,8.0,7.9,294.35
5,1.46,3,40.70701,-73.98699,Private room,57,10,22,228,9,8,91.9,Apartment,Manhattan,9.6,9.2,8.9,moderate,0,1,1.5 baths,9.8,8.4,300.0
2,1.46,1,40.71232,-74.00907,Entire home/apt,93,8,20,335,36,1,81.7,Apartment,Staten Island,9.4,7.9,8.6,flexible,1,1,1.5 baths,9.8,9.5,233.15
3,2.56,1,40.67656,-73.9941,Private room,76,1,22,279,23,9,85.8,Condo,Brooklyn,7.5,8.5,9.6,moderate,1,0,2.6 shared bath,9.3,7.2,298.34
4,2.93,2,40.6906,-73.99191,Private room,94,4,16,336,11,8,90.6,House,Brooklyn,8.6,8.7,9.0,moderate,0,1,2.9 shared bath,7.2,9.3,300.0
1,1.65,1,40.69928,-73.98138,Entire home/apt,99,3,12,290,11,6,72.5,Condo,Brooklyn,9.0,9.9,7.1,moderate,1,1,1.6 baths,8.1,8.7,238.86
3,2.38,1,40.71079,-74.01217,Entire home/apt,76,1,10,296,8,8,87.9,Apartment,Brooklyn,7.2,9.2,8.5,strict,0,0,2.4 bath,7.8,7.6,300.0
5,1.52,2,40.68512,-74.00318,Entire home/apt,78,2,17,232,33,9,92.3,Apartment,Staten Island,9.2,7.6,8.0,flexible,1,1,1.5 shared bath,8.8,9.0,300.0
3,2.86,2,40.68728,-74.00825,Entire home/apt,70,4,15,280,45,3,78.4,Apartment,Brooklyn,9.5,8.5,9.6,moderate,1,0,2.9 shared bath,7.8,8.8,300.0
5,2.35,2,40.69359,-73.98928,Entire home/apt,52,8,10,258,34,4,82.4,Apartment,Queens,7.0,7.4,8.2,flexible,0,0,2.4 bath,9.4,7.3,300.0
5,2.61,2,40.68421,-73.99035,Entire home/apt,67,2,15,299,50,5,82.1,Apartment,Queens,9.8,9.8,8.6,flexible,0,1,2.6 bath,9.5,8.7,300.0
5,1.1,1,40.67857,-73.99712,Private room,82,7,11,340,39,3,98.8,House,Queens,8.3,8.9,10.0,flexible,1,1,1.1 shared bath,9.0,9.0,287.96
2,2.2,2,40.71943,-74.00113,Entire home/apt,76,4,17,204,41,1,71.5,Condo,Manhattan,9.2,9.8,8.1,strict,1,0,2.2 bath,9.2,8.5,298.54
4,2.06,2,40.6957,-73.98673,Entire home/apt,54,9,22,349,6,5,72.5,Condo,Manhattan,7.6,8.5,9.2,moderate,1,1,2.1 shared bath,9.8,10.0,300.0
3,1.59,1,40.69169,-74.01881,Entire home/apt,100,5,22,290,14,5,92.4,Apartment,Brooklyn,9.3,8.2,7.4,moderate,0,1,1.6 shared bath,7.4,9.0,283.15
4,1.52,2,40.68636,-73.99791,Entire home/apt,52,9,13,243,6,4,89.2,Apartment,Manhattan,8.9,8.8,7.2,flexible,1,1,1.5 bath,8.9,7.2,300.0
1,2.16,1,40.69784,-73.98461,Entire home/apt,97,8,11,273,11,10,73.9,Apartment,Queens,8.4,8.7,9.8,flexible,1,0,2.2 shared bath,9.9,9.1,231.53
3,2.41,2,40.69271,-74.02041,Entire home/apt,59,3,30,226,48,6,74.1,Apartment,Bronx,9.4,9.3,8.5,flexible,1,1,2.4 baths,9.2,8.1,300.0
4,1.07,2,40.70607,-74.00619,Private room,83,9,26,352,19,6,96.4,House,Brooklyn,8.4,8.5,9.1,moderate,1,1,1.1 shared bath,7.7,8.1,289.8
4,2.13,3,40.68746,-74.00675,Private room,64,8,10,334,7,1,84.9,House,Brooklyn,9.6,8.4,7.5,flexible,1,0,2.1 bath,8.8,7.5,300.0
1,1.34,1,40.69801,-74.00601,Private room,80,10,11,328,43,9,82.7,House,Brooklyn,9.5,9.9,7.1,flexible,0,0,1.3 baths,9.6,8.8,190.2
5,1.28,2,40.69758,-73.97335,Private room,57,4,12,241,40,9,95.2,House,Brooklyn,9.9,8.6,9.3,strict,1,1,1.3 shared bath,9.5,9.7,300.0
3,2.25,3,40.70355,-74.03168,Entire home/apt,63,8,29,253,45,9,98.8,Apartment,Bronx,7.9,9.6,8.8,moderate,0,1,2.2 baths,9.7,10.0,297.99
3,1.62,3,40.69636,-74.00678,Entire home/apt,68,3,20,256,49,6,76.8,Apartment,Manhattan,8.6,9.2,8.5,strict,1,1,1.6 shared bath,7.4,9.8,300.0
1,1.88,1,40.70394,-73.99187,Entire home/apt,67,3,23,330,43,1,71.9,Apartment,Queens,7.7,8.0,8.3,strict,1,0,1.9 bath,7.1,9.7,208.5
5,1.72,3,40.70114,-73.98789,Entire home/apt,51,3,20,225,14,8,82.6,Condo,Manhattan,8.1,7.3,9.3,flexible,0,0,1.7 bath,7.4,8.3,300.0
3,2.3,1,40.70676,-73.98408,Entire home/apt,61,1,20,358,26,8,80.9,Apartment,Manhattan,8.8,7.7,8.7,moderate,0,0,2.3 bath,7.2,9.1,300.0
3,1.94,3,40.70408,-74.02145,Entire home/apt,72,10,20,327,17,9,94.4,Apartment,Manhattan,8.2,9.2,9.1,flexible,1,0,1.9 shared bath,9.5,9.6,300.0
3,2.93,1,40.69633,-73.98204,Entire home/apt,68,5,23,264,20,10,87.7,House,Manhattan,9.5,8.2,9.9,moderate,1,1,2.9 bath,9.4,9.2,300.0
5,1.7,2,40.71476,-73.9834,Entire home/apt,71,6,15,255,9,5,93.1,Apartment,Manhattan,9.4,8.2,9.4,flexible,1,0,1.7 shared bath,9.6,7.7,300.0
1,2.48,1,40.69306,-74.01167,Entire home/apt,54,2,24,339,18,4,85.0,Condo,Bronx,8.1,7.3,8.0,flexible,0,1,2.5 baths,7.0,9.3,193.06
3,1.51,3,40.71352,-74.01366,Shared room,54,2,24,262,5,7,92.3,Condo,Manhattan,9.5,8.2,7.3,strict,1,0,1.5 bath,7.6,7.9,261.5
4,2.02,1,40.70905,-74.01809,Shared room,68,2,29,260,14,7,75.6,Condo,Manhattan,7.6,8.3,8.2,flexible,0,1,2.0 bath,8.8,8.1,300.0
5,2.11,2,40.70501,-74.0335,Entire home/apt,74,5,28,203,3,2,94.9,House,Queens,7.6,7.0,8.3,flexible,0,0,2.1 shared bath,9.2,9.7,300.0
2,1.66,2,40.69821,-73.97014,Entire home/apt,57,9,16,251,0,1,83.4,Apartment,Manhattan,8.3,9.1,7.2,flexible,1,1,1.7 baths,7.8,9.8,266.78
1,1.94,3,40.69211,-73.99914,Entire home/apt,53,7,17,208,29,6,83.2,House,Manhattan,8.4,8.9,8.8,strict,0,0,1.9 bath,8.5,8.8,265.0
4,1.56,3,40.70112,-74.02683,Entire home/apt,52,1,20,216,25,4,90.8,Apartment,Manhattan,9.8,7.8,9.6,flexible,1,1,1.6 baths,7.8,9.6,300.0
3,1.01,3,40.70102,-74.03401,Entire home/apt,75,6,19,365,9,4,71.5,Apartment,Queens,7.7,8.5,7.9,flexible,1,0,1.0 shared bath,9.1,8.7,276.56
2,1.43,2,40.69815,-74.01497,Entire home/apt,69,8,16,262,39,1,70.7,House,Queens,9.2,9.3,8.7,flexible,1,1,1.4 shared bath,9.8,9.2,257.71
1,2.4,2,40.70458,-74.00695,Private room,61,1,17,307,45,1,70.7,House,Queens,7.1,8.3,8.2,strict,0,0,2.4 baths,8.8,9.2,212.29
5,2.54,3,40.70821,-73.9894,Entire home/apt,92,1,16,232,45,3,79.1,House,Brooklyn,9.4,9.1,9.1,flexible,0,0,2.5 bath,7.5,7.2,300.0
2,1.56,2,40.69084,-73.9846,Entire home/apt,86,4,26,253,23,10,72.5,House,Staten Island,8.1,9.9,7.7,flexible,1,0,1.6 shared bath,9.0,8.1,265.42
2,1.82,2,40.69256,-73.99588,Entire home/apt,92,10,28,243,25,2,94.9,Apartment,Queens,9.5,9.7,7.7,flexible,0,0,1.8 baths,7.5,7.7,257.57
4,1.07,3,40.68649,-73.9991,Entire home/apt,58,3,17,303,10,5,83.2,House,Manhattan,8.4,9.6,9.3,flexible,1,0,1.1 bath,8.5,8.0,300.0
1,1.47,2,40.70292,-73.99581,Shared room,53,2,19,316,6,7,83.1,House,Bronx,9.9,9.3,8.4,flexible,1,1,1.5 shared bath,8.8,7.8,183.93
4,2.56,3,40.71487,-73.98148,Private room,50,4,16,207,30,1,83.0,Apartment,Brooklyn,8.8,9.6,7.2,flexible,1,1,2.6 shared bath,7.9,9.9,300.0
4,2.21,2,40.68603,-73.99891,Entire home/apt,74,4,28,331,18,9,92.9,House,Bronx,7.5,9.8,8.2,strict,1,1,2.2 shared bath,9.9,9.5,300.0
3,1.41,1,40.69162,-73.99276,Shared room,74,8,19,340,4,5,73.6,Condo,Manhattan,9.4,8.6,9.2,flexible,1,1,1.4 bath,8.8,8.5,256.88
5,1.51,1,40.68553,-74.01735,Entire home/apt,100,1,13,320,31,4,93.6,House,Queens,7.9,9.0,8.3,flexible,1,0,1.5 bath,8.4,9.0,300.0
2,2.63,2,40.69394,-73.99718,Entire home/apt,87,7,22,216,15,2,99.9,Apartment,Queens,9.1,8.8,8.3,moderate,1,0,2.6 baths,8.4,9.3,296.53
1,1.42,2,40.67859,-74.00767,Entire home/apt,83,7,22,202,38,5,74.2,House,Queens,9.8,9.1,8.5,moderate,1,0,1.4 shared bath,7.5,9.6,232.41
5,1.67,1,40.7109,-73.99437,Entire home/apt,97,2,14,267,20,2,94.3,Apartment,Queens,7.8,7.7,8.5,flexible,0,0,1.7 bath,8.5,8.6,300.0
5,2.33,3,40.70673,-74.00542,Private room,98,5,15,255,42,1,90.8,Apartment,Manhattan,8.9,10.0,8.2,flexible,1,1,2.3 baths,7.9,9.7,300.0
1,2.12,3,40.70184,-73.99451,Entire home/apt,53,5,15,272,19,9,93.1,House,Bronx,7.8,9.5,7.9,flexible,1,0,2.1 bath,10.0,9.3,248.75
5,1.92,1,40.70899,-74.01186,Entire home/apt,62,2,17,301,19,1,86.0,Apartment,Manhattan,9.6,9.1,9.1,strict,0,0,1.9 shared bath,10.0,7.7,300.0
3,2.8,3,40.70846,-74.01528,Private room,64,6,13,316,29,7,81.7,Condo,Brooklyn,9.9,9.8,9.0,moderate,0,1,2.8 bath,7.1,7.6,300.0
5,1.44,3,40.69935,-74.01246,Entire home/apt,82,4,30,258,18,7,70.1,Condo,Manhattan,8.6,8.5,7.5,moderate,1,0,1.4 shared bath,9.8,9.3,300.0
3,2.48,1,40.68651,-74.01163,Entire home/apt,62,3,29,280,25,4,83.3,Apartment,Brooklyn,7.3,9.2,9.2,flexible,1,1,2.5 bath,8.0,9.7,300.0
2,1.32,1,40.69242,-73.99556,Entire home/apt,61,3,24,293,1,4,76.4,Apartment,Queens,7.0,8.1,8.0,moderate,1,0,1.3 bath,9.0,8.6,220.67
2,2.23,2,40.69912,-73.98862,Entire home/apt,79,1,16,237,10,3,77.9,Apartment,Staten Island,9.5,8.9,8.4,flexible,1,1,2.2 bath,7.8,9.3,284.89
4,2.74,1,40.69223,-73.998,Entire home/apt,57,9,30,245,23,7,76.7,Condo,Manhattan,9.8,8.7,8.5,moderate,0,1,2.7 baths,9.8,8.2,300.0
3,1.92,1,40.71729,-73.99829,Private room,95,6,19,344,7,7,91.3,Apartment,Brooklyn,8.2,9.8,9.0,strict,1,0,1.9 shared bath,7.2,9.2,265.38
2,2.45,3,40.70157,-73.99829,Private room,94,6,17,239,33,9,76.3,House,Brooklyn,9.4,9.9,7.2,flexible,1,1,2.5 baths,7.3,7.8,291.39
5,2.64,3,40.70103,-73.98376,Entire home/apt,94,8,11,249,25,3,77.4,Apartment,Manhattan,9.0,9.4,10.0,moderate,1,0,2.6 bath,8.7,9.0,300.0
1,1.27,2,40.70947,-74.0159,Private room,54,5,14,274,43,1,81.5,House,Manhattan,8.3,8.0,8.5,flexible,1,1,1.3 baths,9.8,8.8,206.42
1,2.41,3,40.70277,-73.99641,Private room,61,3,24,361,27,3,85.6,Apartment,Manhattan,8.8,8.0,8.1,flexible,1,1,2.4 baths,7.7,9.3,247.27
3,2.84,3,40.69735,-73.9975,Private room,63,10,28,293,4,3,72.9,House,Brooklyn,9.5,9.4,8.1,strict,0,1,2.8 baths,7.7,7.5,300.0
4,2.15,3,40.71514,-73.9868,Entire home/apt,80,6,16,260,32,10,70.2,House,Manhattan,8.4,8.8,8.9,flexible,1,0,2.1 shared bath,8.5,8.8,300.0
5,1.37,1,40.70434,-74.01194,Private room,60,6,12,276,2,6,75.3,Apartment,Brooklyn,8.2,8.6,7.3,moderate,0,1,1.4 shared bath,7.3,7.9,287.28
3,1.25,3,40.69506,-73.97626,Private room,94,5,16,346,45,10,97.1,House,Manhattan,8.3,8.7,7.3,flexible,0,1,1.2 shared bath,7.1,9.2,289.03
1,1.52,1,40.70178,-74.00162,Entire home/apt,59,6,29,220,42,6,87.2,House,Brooklyn,7.8,7.5,9.6,strict,1,0,1.5 bath,7.6,7.0,210.05
3,1.21,3,40.6947,-74.01826,Entire home/apt,98,9,30,278,41,5,77.4,House,Brooklyn,7.3,8.4,8.4,strict,0,1,1.2 shared bath,9.7,9.5,300.0
5,2.03,1,40.6918,-74.00776,Private room,52,8,16,309,23,10,72.8,Condo,Queens,8.3,8.0,8.6,moderate,1,0,2.0 baths,9.5,9.6,300.0
2,1.14,3,40.7079,-73.9894,Private room,61,10,23,307,24,7,81.8,Apartment,Brooklyn,9.5,7.0,9.3,flexible,1,0,1.1 baths,9.0,9.6,223.02
5,1.45,2,40.69499,-74.00297,Entire home/apt,98,8,12,351,38,2,76.4,Condo,Staten Island,7.4,8.9,8.8,moderate,1,0,1.4 bath,8.3,9.5,300.0
2,1.88,2,40.69233,-74.01072,Private room,92,9,13,228,40,5,73.4,House,Brooklyn,8.9,9.7,9.0,flexible,0,1,1.9 baths,8.9,8.6,266.25
2,1.95,2,40.70181,-73.97943,Entire home/apt,69,8,13,284,40,5,82.8,Apartment,Brooklyn,9.5,8.4,8.2,flexible,1,0,1.9 bath,7.4,9.0,289.99
2,2.13,3,40.71049,-73.9916,Private room,60,5,10,269,6,2,94.6,Apartment,Queens,9.6,9.7,7.2,flexible,1,0,2.1 shared bath,7.5,8.0,248.86
3,2.41,2,40.679,-74.00349,Entire home/apt,92,3,17,363,2,1,77.2,Apartment,Manhattan,9.7,7.2,7.2,moderate,1,0,2.4 baths,7.1,8.2,300.0
1,1.09,1,40.69276,-73.99639,Entire home/apt,89,10,23,284,4,8,81.9,House,Manhattan,9.9,7.6,8.6,flexible,0,0,1.1 shared bath,8.7,7.6,224.51
3,1.16,2,40.67766,-73.98651,Private room,54,10,12,336,48,2,98.4,Condo,Queens,7.9,8.7,9.4,strict,0,0,1.2 shared bath,7.3,7.6,225.05
1,1.12,2,40.66615,-73.98231,Entire home/apt,66,7,21,344,19,3,71.7,Condo,Manhattan,8.5,8.4,9.8,flexible,1,1,1.1 bath,9.4,7.9,240.46
5,1.85,2,40.70048,-74.00862,Entire home/apt,51,7,18,288,19,6,79.6,Condo,Manhattan,7.2,8.7,8.1,moderate,0,1,1.9 bath,8.7,8.4,300.0
4,1.08,2,40.68682,-73.98874,Entire home/apt,72,3,21,212,47,7,73.7,Apartment,Brooklyn,8.6,7.5,9.2,flexible,1,0,1.1 shared bath,7.5,9.6,300.0
5,2.49,1,40.70766,-73.97149,Entire home/apt,56,1,23,364,10,1,71.2,Apartment,Brooklyn,7.8,8.6,9.0,flexible,0,0,2.5 shared bath,7.6,9.8,300.0
3,1.45,2,40.68799,-74.00926,Private room,66,5,29,347,35,6,83.7,Apartment,Manhattan,9.9,7.4,8.0,flexible,0,1,1.4 bath,7.0,9.5,265.22
3,2.88,3,40.70587,-73.99396,Entire home/apt,76,5,22,322,33,10,83.9,Apartment,Queens,9.5,9.2,9.7,flexible,1,1,2.9 baths,9.1,7.1,300.0
1,1.97,2,40.70289,-73.99289,Private room,93,2,12,342,19,7,81.8,House,Staten Island,8.3,9.2,9.8,strict,0,1,2.0 bath,7.4,9.5,197.01
